vector;neuron;step;score
[5.962178,3.084898,4.403384,1.306213];43;137;1
[5.739860,2.951708,4.229358,1.241765];44;137;3
[5.730103,2.642990,4.021339,1.196700];45;137;5
[5.787436,2.292505,3.979798,1.081513];46;137;3
[5.939766,2.923373,4.559105,1.495085];47;137;5
[6.669089,3.011410,4.497312,1.872960];48;137;0
[6.755634,2.639434,5.808373,1.881435];49;137;3
[7.687304,3.600295,6.217639,1.914542];50;137;8
[7.081409,3.133850,4.977861,1.816437];51;137;1
[6.584565,2.931015,4.676094,1.352945];52;137;4
[6.525986,3.119826,4.425550,1.415848];53;137;5
[6.061218,2.943601,4.254751,1.365177];54;137;3
[5.791609,2.772627,4.171001,1.295338];55;137;2
[5.744202,2.669798,4.418928,1.092291];56;137;1
[6.082178,2.702551,5.431370,1.371144];57;137;1
[6.100742,3.397784,4.668292,1.030377];58;137;0
[6.403316,3.169708,5.948111,1.499604];59;137;0
[6.242827,3.352261,5.458157,2.309071];0;138;3
[6.374309,3.080246,5.466599,2.001995];1;138;7
[6.161075,2.890389,5.132476,1.721750];2;138;6
[5.721462,2.624570,4.478282,1.461888];3;138;2
[5.123095,2.919564,2.460557,0.678204];4;138;0
[4.883542,3.064329,1.476447,0.138884];5;138;11
[4.848793,3.256512,1.393804,0.214281];6;138;7
[5.117627,3.401315,1.415258,0.208934];7;138;8
[5.283703,3.405189,1.872440,0.384141];8;138;2
[5.960699,3.866812,2.802932,1.428042];9;138;0
[6.494281,3.117548,5.331221,2.234129];10;138;10
[6.305375,3.032095,5.318370,2.058917];11;138;2
[5.850237,2.936024,5.023364,1.795722];12;138;4
[5.104620,2.612563,4.382636,1.608328];13;138;1
[4.949143,2.804190,2.681378,0.752310];14;138;0
[4.876014,3.183641,1.618158,0.249239];15;138;4
[5.046573,3.521919,1.485818,0.316164];16;138;6
[5.265958,3.828345,1.441276,0.234864];17;138;11
[5.347957,3.637640,2.142548,0.493796];18;138;1
[5.473160,3.574595,4.012802,0.906109];19;138;0
[6.577118,2.873160,4.760426,2.168718];20;138;0
[6.604606,2.942421,4.309473,2.109325];21;138;0
[5.786986,3.114807,5.445374,1.712578];22;138;0
[5.734993,3.048410,4.045576,1.663965];23;138;0
[5.267723,2.963577,3.396455,1.130783];24;138;0
[5.151105,3.041278,2.555542,0.668806];25;138;0
[5.128399,3.268103,2.057188,0.467711];26;138;0
[5.361226,3.406023,2.156782,0.471561];27;138;0
[5.637671,3.139600,2.612992,0.804723];28;138;0
[6.109869,2.968673,3.453005,1.898098];29;138;0
[5.657837,2.634890,4.572401,1.892263];30;138;0
[7.447152,3.794931,5.142410,1.315435];31;138;0
[6.616870,2.901733,3.575804,1.049442];32;138;0
[5.898398,2.770082,3.502252,1.483271];33;138;0
[5.406226,2.822769,3.861523,1.324726];34;138;1
[5.453404,2.755182,3.550653,1.098049];35;138;3
[5.178254,2.324879,3.391451,0.954220];36;138;4
[5.832265,3.079810,3.809837,1.227243];37;138;0
[5.719573,2.745451,4.551543,1.271427];38;138;2
[5.970107,2.691382,5.180173,1.881324];39;138;6
[7.147643,3.294995,4.919929,1.495783];40;138;2
[7.405685,2.877184,5.789454,1.230932];41;138;2
[6.883686,2.734447,5.150171,1.082457];42;138;0
[5.962178,3.084898,4.403384,1.306213];43;138;1
[5.739860,2.951708,4.229358,1.241765];44;138;3
[5.730103,2.642990,4.021339,1.196700];45;138;5
[5.787436,2.292505,3.979798,1.081513];46;138;3
[5.939766,2.923373,4.559105,1.495085];47;138;5
[6.669089,3.011410,4.497312,1.872960];48;138;0
[6.755634,2.639434,5.808373,1.881435];49;138;3
[7.687304,3.600295,6.217639,1.914542];50;138;8
[7.081409,3.133850,4.977861,1.816437];51;138;1
[6.584565,2.931015,4.676094,1.352945];52;138;4
[6.525986,3.119826,4.425550,1.415848];53;138;5
[6.061218,2.943601,4.254751,1.365177];54;138;3
[5.791609,2.772627,4.171001,1.295338];55;138;2
[5.744202,2.669798,4.418928,1.092291];56;138;1
[6.082178,2.702551,5.431370,1.371144];57;138;1
[6.100742,3.397784,4.668292,1.030377];58;138;0
[6.403316,3.169708,5.948111,1.499604];59;138;0
[6.242827,3.352261,5.458157,2.309071];0;139;3
[6.374309,3.080246,5.466599,2.001995];1;139;7
[6.161075,2.890389,5.132476,1.721750];2;139;6
[5.721462,2.624570,4.478282,1.461888];3;139;2
[5.120477,2.931909,2.435874,0.670161];4;139;0
[4.892488,3.097794,1.462894,0.151259];5;139;13
[4.870979,3.292238,1.380041,0.226858];6;139;7
[5.108592,3.408895,1.406405,0.215929];7;139;6
[5.277670,3.407206,1.860265,0.382352];8;139;1
[5.960699,3.866812,2.802932,1.428042];9;139;0
[6.494281,3.117548,5.331221,2.234129];10;139;10
[6.305375,3.032095,5.318370,2.058917];11;139;2
[5.850237,2.936024,5.023364,1.795722];12;139;4
[5.104620,2.612563,4.382636,1.608328];13;139;1
[4.950707,2.825590,2.638892,0.738399];14;139;0
[4.894206,3.230059,1.571475,0.256687];15;139;4
[5.013972,3.506576,1.355746,0.304849];16;139;4
[5.226935,3.780168,1.420546,0.244422];17;139;13
[5.337256,3.633406,2.116635,0.487836];18;139;1
[5.473160,3.574595,4.012802,0.906109];19;139;0
[6.577118,2.873160,4.760426,2.168718];20;139;0
[6.604606,2.942421,4.309473,2.109325];21;139;0
[5.786986,3.114807,5.445374,1.712578];22;139;0
[5.734993,3.048410,4.045576,1.663965];23;139;0
[5.262029,2.974986,3.351867,1.113114];24;139;0
[5.139498,3.076513,2.459101,0.640477];25;139;0
[5.109559,3.302128,1.946087,0.443103];26;139;1
[5.333479,3.413242,2.090970,0.458383];27;139;0
[5.624109,3.147265,2.585067,0.793988];28;139;0
[6.109869,2.968673,3.453005,1.898098];29;139;0
[5.657837,2.634890,4.572401,1.892263];30;139;0
[7.447152,3.794931,5.142410,1.315435];31;139;0
[6.616870,2.901733,3.575804,1.049442];32;139;0
[5.898398,2.770082,3.502252,1.483271];33;139;0
[5.402802,2.828477,3.839932,1.316089];34;139;1
[5.443761,2.771023,3.502785,1.081076];35;139;2
[5.172772,2.361020,3.327127,0.934099];36;139;4
[5.814564,3.088747,3.756457,1.207522];37;139;0
[5.713508,2.751811,4.524136,1.263239];38;139;2
[5.970107,2.691382,5.180173,1.881324];39;139;6
[7.147643,3.294995,4.919929,1.495783];40;139;2
[7.405685,2.877184,5.789454,1.230932];41;139;2
[6.883686,2.734447,5.150171,1.082457];42;139;0
[5.962178,3.084898,4.403384,1.306213];43;139;1
[5.739860,2.951708,4.229358,1.241765];44;139;3
[5.730103,2.642990,4.021339,1.196700];45;139;5
[5.787436,2.292505,3.979798,1.081513];46;139;4
[5.939766,2.923373,4.559105,1.495085];47;139;5
[6.669089,3.011410,4.497312,1.872960];48;139;0
[6.755634,2.639434,5.808373,1.881435];49;139;3
[7.687304,3.600295,6.217639,1.914542];50;139;8
[7.081409,3.133850,4.977861,1.816437];51;139;1
[6.584565,2.931015,4.676094,1.352945];52;139;4
[6.525986,3.119826,4.425550,1.415848];53;139;5
[6.061218,2.943601,4.254751,1.365177];54;139;3
[5.791609,2.772627,4.171001,1.295338];55;139;2
[5.744202,2.669798,4.418928,1.092291];56;139;1
[6.082178,2.702551,5.431370,1.371144];57;139;1
[6.100742,3.397784,4.668292,1.030377];58;139;0
[6.403316,3.169708,5.948111,1.499604];59;139;0
[6.242827,3.352261,5.458157,2.309071];0;140;3
[6.374309,3.080246,5.466599,2.001995];1;140;7
[6.161075,2.890389,5.132476,1.721750];2;140;6
[5.721462,2.624570,4.478282,1.461888];3;140;2
[5.120304,2.935012,2.429671,0.668726];4;140;0
[4.896901,3.102095,1.467937,0.158677];5;140;13
[4.878023,3.292477,1.389881,0.235259];6;140;7
[5.108409,3.406579,1.412649,0.221970];7;140;6
[5.276172,3.406302,1.858914,0.383343];8;140;1
[5.960699,3.866812,2.802932,1.428042];9;140;0
[6.494281,3.117548,5.331221,2.234129];10;140;10
[6.305375,3.032095,5.318370,2.058917];11;140;2
[5.850237,2.936024,5.023364,1.795722];12;140;4
[5.104620,2.612563,4.382636,1.608328];13;140;1
[4.953882,2.835680,2.618924,0.733329];14;140;0
[4.910014,3.235432,1.581347,0.275377];15;140;3
[5.026595,3.476265,1.406257,0.333483];16;140;4
[5.217184,3.743285,1.442012,0.264053];17;140;13
[5.332210,3.626315,2.107773,0.488095];18;140;1
[5.473160,3.574595,4.012802,0.906109];19;140;0
[6.577118,2.873160,4.760426,2.168718];20;140;0
[6.604606,2.942421,4.309473,2.109325];21;140;0
[5.786986,3.114807,5.445374,1.712578];22;140;0
[5.734993,3.048410,4.045576,1.663965];23;140;0
[5.257046,2.984982,3.301062,1.094257];24;140;0
[5.133703,3.109305,2.347719,0.619865];25;140;0
[5.102868,3.300639,1.773826,0.482931];26;140;2
[5.299221,3.396626,2.033604,0.464489];27;140;0
[5.607989,3.151962,2.557846,0.784946];28;140;0
[6.109869,2.968673,3.453005,1.898098];29;140;0
[5.657837,2.634890,4.572401,1.892263];30;140;0
[7.447152,3.794931,5.142410,1.315435];31;140;0
[6.616870,2.901733,3.575804,1.049442];32;140;0
[5.898398,2.770082,3.502252,1.483271];33;140;0
[5.396362,2.838506,3.794419,1.298732];34;140;2
[5.417356,2.811655,3.364308,1.036442];35;140;1
[5.162094,2.498795,3.088382,0.870405];36;140;4
[5.759677,3.104974,3.598495,1.153175];37;140;0
[5.700460,2.763470,4.464071,1.247006];38;140;3
[5.970107,2.691382,5.180173,1.881324];39;140;6
[7.147643,3.294995,4.919929,1.495783];40;140;2
[7.405685,2.877184,5.789454,1.230932];41;140;2
[6.883686,2.734447,5.150171,1.082457];42;140;0
[5.962178,3.084898,4.403384,1.306213];43;140;1
[5.734466,2.954644,4.208039,1.235513];44;140;3
[5.716701,2.656964,3.971968,1.181882];45;140;5
[5.766293,2.323491,3.909681,1.063628];46;140;4
[5.921906,2.931383,4.498296,1.473921];47;140;5
[6.655863,3.013843,4.473734,1.861388];48;140;0
[6.755634,2.639434,5.808373,1.881435];49;140;3
[7.687304,3.600295,6.217639,1.914542];50;140;8
[7.081409,3.133850,4.977861,1.816437];51;140;1
[6.584565,2.931015,4.676094,1.352945];52;140;4
[6.525986,3.119826,4.425550,1.415848];53;140;5
[6.061218,2.943601,4.254751,1.365177];54;140;3
[5.791609,2.772627,4.171001,1.295338];55;140;2
[5.744202,2.669798,4.418928,1.092291];56;140;0
[6.082178,2.702551,5.431370,1.371144];57;140;1
[6.100742,3.397784,4.668292,1.030377];58;140;0
[6.403316,3.169708,5.948111,1.499604];59;140;0
[6.242827,3.352261,5.458157,2.309071];0;141;3
[6.374309,3.080246,5.466599,2.001995];1;141;7
[6.161075,2.890389,5.132476,1.721750];2;141;6
[5.721462,2.624570,4.478282,1.461888];3;141;2
[5.120304,2.935012,2.429671,0.668726];4;141;0
[4.896901,3.102095,1.467937,0.158677];5;141;13
[4.878023,3.292477,1.389881,0.235259];6;141;7
[5.108409,3.406579,1.412649,0.221970];7;141;6
[5.276172,3.406302,1.858914,0.383343];8;141;1
[5.960699,3.866812,2.802932,1.428042];9;141;0
[6.494281,3.117548,5.331221,2.234129];10;141;10
[6.305375,3.032095,5.318370,2.058917];11;141;2
[5.850237,2.936024,5.023364,1.795722];12;141;4
[5.104620,2.612563,4.382636,1.608328];13;141;1
[4.953882,2.835680,2.618924,0.733329];14;141;0
[4.910014,3.235432,1.581347,0.275377];15;141;3
[5.026595,3.476265,1.406257,0.333483];16;141;4
[5.217184,3.743285,1.442012,0.264053];17;141;13
[5.332210,3.626315,2.107773,0.488095];18;141;1
[5.473160,3.574595,4.012802,0.906109];19;141;0
[6.577118,2.873160,4.760426,2.168718];20;141;0
[6.604606,2.942421,4.309473,2.109325];21;141;0
[5.786986,3.114807,5.445374,1.712578];22;141;0
[5.734993,3.048410,4.045576,1.663965];23;141;0
[5.257046,2.984982,3.301062,1.094257];24;141;0
[5.133703,3.109305,2.347719,0.619865];25;141;0
[5.102868,3.300639,1.773826,0.482931];26;141;2
[5.299221,3.396626,2.033604,0.464489];27;141;0
[5.607989,3.151962,2.557846,0.784946];28;141;0
[6.109869,2.968673,3.453005,1.898098];29;141;0
[5.657837,2.634890,4.572401,1.892263];30;141;0
[7.447152,3.794931,5.142410,1.315435];31;141;0
[6.616870,2.901733,3.575804,1.049442];32;141;0
[5.895883,2.769491,3.508133,1.481727];33;141;0
[5.400693,2.835560,3.803045,1.298759];34;141;2
[5.422973,2.808221,3.390010,1.044548];35;141;1
[5.171408,2.503074,3.112024,0.879542];36;141;4
[5.758331,3.101560,3.603565,1.154413];37;141;0
[5.700460,2.763470,4.464071,1.247006];38;141;2
[5.970107,2.691382,5.180173,1.881324];39;141;6
[7.147643,3.294995,4.919929,1.495783];40;141;2
[7.405685,2.877184,5.789454,1.230932];41;141;2
[6.883686,2.734447,5.150171,1.082457];42;141;0
[5.954475,3.076712,4.399058,1.306081];43;141;1
[5.724138,2.935084,4.207421,1.240466];44;141;3
[5.699578,2.663278,4.005426,1.199213];45;141;4
[5.753520,2.352412,3.931981,1.081785];46;141;5
[5.915059,2.926462,4.491952,1.470222];47;141;5
[6.655863,3.013843,4.473734,1.861388];48;141;0
[6.755634,2.639434,5.808373,1.881435];49;141;3
[7.687304,3.600295,6.217639,1.914542];50;141;8
[7.081409,3.133850,4.977861,1.816437];51;141;1
[6.584565,2.931015,4.676094,1.352945];52;141;4
[6.497506,3.106914,4.418613,1.412285];53;141;5
[5.993544,2.907858,4.246718,1.355614];54;141;3
[5.657483,2.721788,4.191300,1.298601];55;141;2
[5.723044,2.674230,4.386805,1.122768];56;141;1
[6.067348,2.702473,5.393498,1.368956];57;141;1
[6.100742,3.397784,4.668292,1.030377];58;141;0
[6.403316,3.169708,5.948111,1.499604];59;141;0
[6.242827,3.352261,5.458157,2.309071];0;142;3
[6.374309,3.080246,5.466599,2.001995];1;142;7
[6.161075,2.890389,5.132476,1.721750];2;142;6
[5.721462,2.624570,4.478282,1.461888];3;142;2
[5.120304,2.935012,2.429671,0.668726];4;142;0
[4.896901,3.102095,1.467937,0.158677];5;142;13
[4.878023,3.292477,1.389881,0.235259];6;142;7
[5.108409,3.406579,1.412649,0.221970];7;142;6
[5.276172,3.406302,1.858914,0.383343];8;142;1
[5.960699,3.866812,2.802932,1.428042];9;142;0
[6.494281,3.117548,5.331221,2.234129];10;142;10
[6.305375,3.032095,5.318370,2.058917];11;142;2
[5.850237,2.936024,5.023364,1.795722];12;142;4
[5.104620,2.612563,4.382636,1.608328];13;142;1
[4.953882,2.835680,2.618924,0.733329];14;142;0
[4.910014,3.235432,1.581347,0.275377];15;142;3
[5.026595,3.476265,1.406257,0.333483];16;142;4
[5.217184,3.743285,1.442012,0.264053];17;142;13
[5.332210,3.626315,2.107773,0.488095];18;142;1
[5.473160,3.574595,4.012802,0.906109];19;142;0
[6.577118,2.873160,4.760426,2.168718];20;142;0
[6.604606,2.942421,4.309473,2.109325];21;142;0
[5.786986,3.114807,5.445374,1.712578];22;142;0
[5.734993,3.048410,4.045576,1.663965];23;142;0
[5.257046,2.984982,3.301062,1.094257];24;142;0
[5.133703,3.109305,2.347719,0.619865];25;142;0
[5.102868,3.300639,1.773826,0.482931];26;142;2
[5.299221,3.396626,2.033604,0.464489];27;142;0
[5.607989,3.151962,2.557846,0.784946];28;142;0
[6.109869,2.968673,3.453005,1.898098];29;142;0
[5.657837,2.634890,4.572401,1.892263];30;142;0
[7.447152,3.794931,5.142410,1.315435];31;142;0
[6.610828,2.902561,3.581065,1.053240];32;142;0
[5.895970,2.774394,3.522848,1.482115];33;142;0
[5.416050,2.840617,3.815254,1.304948];34;142;2
[5.433119,2.812300,3.407237,1.054234];35;142;1
[5.177549,2.507263,3.121195,0.884771];36;142;4
[5.758331,3.101560,3.603565,1.154413];37;142;0
[5.700460,2.763470,4.464071,1.247006];38;142;2
[5.970107,2.691382,5.180173,1.881324];39;142;6
[7.147643,3.294995,4.919929,1.495783];40;142;2
[7.405685,2.877184,5.789454,1.230932];41;142;2
[6.862765,2.740095,5.129963,1.091337];42;142;0
[5.950291,3.070819,4.383768,1.320976];43;142;2
[5.749942,2.944609,4.206332,1.278547];44;142;3
[5.714973,2.689143,4.020372,1.222318];45;142;4
[5.756635,2.366185,3.937681,1.090679];46;142;5
[5.915059,2.926462,4.491952,1.470222];47;142;5
[6.655863,3.013843,4.473734,1.861388];48;142;0
[6.755634,2.639434,5.808373,1.881435];49;142;3
[7.687304,3.600295,6.217639,1.914542];50;142;8
[7.081409,3.133850,4.977861,1.816437];51;142;1
[6.563510,2.933136,4.661451,1.357467];52;142;4
[6.409835,3.091227,4.386536,1.425155];53;142;5
[5.928063,2.972357,4.214015,1.456684];54;142;2
[5.693067,2.762610,4.192577,1.328152];55;142;2
[5.728486,2.684249,4.381060,1.134370];56;142;1
[6.067348,2.702473,5.393498,1.368956];57;142;1
[6.100742,3.397784,4.668292,1.030377];58;142;0
[6.403316,3.169708,5.948111,1.499604];59;142;0
[6.242827,3.352261,5.458157,2.309071];0;143;3
[6.374309,3.080246,5.466599,2.001995];1;143;7
[6.161075,2.890389,5.132476,1.721750];2;143;6
[5.721462,2.624570,4.478282,1.461888];3;143;2
[5.117746,2.949155,2.407772,0.658757];4;143;0
[4.904820,3.140340,1.462718,0.161851];5;143;14
[4.895920,3.337599,1.391366,0.230085];6;143;6
[5.100082,3.421436,1.411678,0.220283];7;143;7
[5.270298,3.410422,1.849154,0.379444];8;143;1
[5.960699,3.866812,2.802932,1.428042];9;143;0
[6.494281,3.117548,5.331221,2.234129];10;143;10
[6.305375,3.032095,5.318370,2.058917];11;143;2
[5.850237,2.936024,5.023364,1.795722];12;143;4
[5.104620,2.612563,4.382636,1.608328];13;143;1
[4.955301,2.859187,2.581435,0.716926];14;143;0
[4.923217,3.288924,1.554739,0.264317];15;143;3
[5.007978,3.562880,1.401877,0.240045];16;143;2
[5.185317,3.722261,1.435848,0.254655];17;143;13
[5.321992,3.625506,2.086005,0.479234];18;143;1
[5.473160,3.574595,4.012802,0.906109];19;143;0
[6.577118,2.873160,4.760426,2.168718];20;143;0
[6.604606,2.942421,4.309473,2.109325];21;143;0
[5.786986,3.114807,5.445374,1.712578];22;143;0
[5.734993,3.048410,4.045576,1.663965];23;143;0
[5.251579,2.998062,3.260630,1.075238];24;143;0
[5.123433,3.146997,2.274922,0.587614];25;143;0
[5.087774,3.344563,1.718975,0.441417];26;143;3
[5.276237,3.412248,1.984935,0.444173];27;143;0
[5.595058,3.161492,2.533220,0.772505];28;143;0
[6.109869,2.968673,3.453005,1.898098];29;143;0
[5.657837,2.634890,4.572401,1.892263];30;143;0
[7.447152,3.794931,5.142410,1.315435];31;143;0
[6.610828,2.902561,3.581065,1.053240];32;143;0
[5.895970,2.774394,3.522848,1.482115];33;143;0
[5.412543,2.847018,3.794896,1.295634];34;143;2
[5.423907,2.829053,3.364547,1.036066];35;143;1
[5.172089,2.540871,3.068258,0.863711];36;143;4
[5.742202,3.112161,3.556698,1.134114];37;143;0
[5.694556,2.770521,4.438245,1.238181];38;143;2
[5.970107,2.691382,5.180173,1.881324];39;143;6
[7.147643,3.294995,4.919929,1.495783];40;143;2
[7.405685,2.877184,5.789454,1.230932];41;143;2
[6.862765,2.740095,5.129963,1.091337];42;143;0
[5.950291,3.070819,4.383768,1.320976];43;143;2
[5.749942,2.944609,4.206332,1.278547];44;143;3
[5.714973,2.689143,4.020372,1.222318];45;143;4
[5.756635,2.366185,3.937681,1.090679];46;143;5
[5.915059,2.926462,4.491952,1.470222];47;143;5
[6.655863,3.013843,4.473734,1.861388];48;143;0
[6.755634,2.639434,5.808373,1.881435];49;143;3
[7.687304,3.600295,6.217639,1.914542];50;143;8
[7.081409,3.133850,4.977861,1.816437];51;143;1
[6.563510,2.933136,4.661451,1.357467];52;143;4
[6.409835,3.091227,4.386536,1.425155];53;143;5
[5.928063,2.972357,4.214015,1.456684];54;143;2
[5.693067,2.762610,4.192577,1.328152];55;143;2
[5.728486,2.684249,4.381060,1.134370];56;143;1
[6.067348,2.702473,5.393498,1.368956];57;143;1
[6.100742,3.397784,4.668292,1.030377];58;143;0
[6.403316,3.169708,5.948111,1.499604];59;143;0
[6.242827,3.352261,5.458157,2.309071];0;144;3
[6.374309,3.080246,5.466599,2.001995];1;144;7
[6.161075,2.890389,5.132476,1.721750];2;144;4
[5.721462,2.624570,4.478282,1.461888];3;144;2
[5.117746,2.949155,2.407772,0.658757];4;144;0
[4.904820,3.140340,1.462718,0.161851];5;144;14
[4.895920,3.337599,1.391366,0.230085];6;144;6
[5.100082,3.421436,1.411678,0.220283];7;144;7
[5.270298,3.410422,1.849154,0.379444];8;144;1
[5.960699,3.866812,2.802932,1.428042];9;144;0
[6.494281,3.117548,5.331221,2.234129];10;144;10
[6.305375,3.032095,5.318370,2.058917];11;144;1
[5.850237,2.936024,5.023364,1.795722];12;144;7
[5.104620,2.612563,4.382636,1.608328];13;144;1
[4.955301,2.859187,2.581435,0.716926];14;144;0
[4.923217,3.288924,1.554739,0.264317];15;144;3
[5.007978,3.562880,1.401877,0.240045];16;144;2
[5.194713,3.711959,1.465890,0.268523];17;144;13
[5.342793,3.601568,2.147981,0.509452];18;144;1
[5.498591,3.541545,4.043164,0.936677];19;144;0
[6.577118,2.873160,4.760426,2.168718];20;144;0
[6.604606,2.942421,4.309473,2.109325];21;144;0
[5.786986,3.114807,5.445374,1.712578];22;144;0
[5.734993,3.048410,4.045576,1.663965];23;144;0
[5.251579,2.998062,3.260630,1.075238];24;144;0
[5.123433,3.146997,2.274922,0.587614];25;144;0
[5.087774,3.344563,1.718975,0.441417];26;144;3
[5.298011,3.392846,2.049061,0.475136];27;144;0
[5.649207,3.110681,2.722701,0.859111];28;144;0
[6.137766,2.899905,3.679992,1.898377];29;144;0
[5.657837,2.634890,4.572401,1.892263];30;144;1
[7.447152,3.794931,5.142410,1.315435];31;144;0
[6.610828,2.902561,3.581065,1.053240];32;144;0
[5.895970,2.774394,3.522848,1.482115];33;144;0
[5.412543,2.847018,3.794896,1.295634];34;144;2
[5.423907,2.829053,3.364547,1.036066];35;144;1
[5.172089,2.540871,3.068258,0.863711];36;144;4
[5.759358,3.093334,3.601088,1.157669];37;144;0
[5.783391,2.730828,4.520670,1.335288];38;144;3
[6.201032,2.557415,5.054052,1.894397];39;144;5
[7.147643,3.294995,4.919929,1.495783];40;144;2
[7.405685,2.877184,5.789454,1.230932];41;144;3
[6.862765,2.740095,5.129963,1.091337];42;144;0
[5.950291,3.070819,4.383768,1.320976];43;144;2
[5.749942,2.944609,4.206332,1.278547];44;144;3
[5.714973,2.689143,4.020372,1.222318];45;144;4
[5.756635,2.366185,3.937681,1.090679];46;144;5
[5.923246,2.917392,4.502757,1.479363];47;144;4
[6.628528,2.974373,4.514158,1.864354];48;144;0
[6.688780,2.618975,5.689762,1.884159];49;144;2
[7.687304,3.600295,6.217639,1.914542];50;144;8
[7.081409,3.133850,4.977861,1.816437];51;144;1
[6.563510,2.933136,4.661451,1.357467];52;144;4
[6.409835,3.091227,4.386536,1.425155];53;144;5
[5.928063,2.972357,4.214015,1.456684];54;144;2
[5.693067,2.762610,4.192577,1.328152];55;144;2
[5.728486,2.684249,4.381060,1.134370];56;144;1
[6.069309,2.700766,5.390181,1.373432];57;144;1
[6.104980,3.378690,4.675347,1.048872];58;144;0
[6.400138,3.149111,5.918951,1.511919];59;144;0
[6.242827,3.352261,5.458157,2.309071];0;145;3
[6.374309,3.080246,5.466599,2.001995];1;145;7
[6.161075,2.890389,5.132476,1.721750];2;145;4
[5.721462,2.624570,4.478282,1.461888];3;145;2
[5.117746,2.949155,2.407772,0.658757];4;145;0
[4.904820,3.140340,1.462718,0.161851];5;145;14
